76.459880,8.860195,1.279483,0.000000,4.200000,4.000000
117.594178,9.468377,3.053298,2.000000,0.400000,1.000000
67.818965,5.722154,5.248869,1.000000,3.100000,4.000000
86.282819,11.485819,5.186063,5.000000,4.200000,2.000000
117.586690,12.975948,5.681513,5.000000,9.300000,1.000000
83.302081,8.272976,0.719196,0.000000,2.600000,4.000000
55.516270,11.152041,3.841822,5.000000,6.200000,3.000000
141.048810,10.300046,2.791446,1.000000,0.500000,1.000000
69.601811,2.600293,6.579144,4.000000,2.000000,3.000000
118.917756,3.965733,5.041177,2.000000,8.800000,1.000000
58.766955,2.823776,5.971120,2.000000,1.000000,4.000000
75.698021,5.314223,2.447549,0.000000,6.900000,4.000000
58.710879,9.013099,1.434160,2.000000,8.400000,4.000000
141.294097,7.636029,1.146698,0.000000,3.700000,1.000000
107.137704,6.512609,2.171479,3.000000,3.200000,2.000000
131.788198,8.811446,1.306119,2.000000,4.800000,0.000000
67.135361,3.967146,4.799586,5.000000,9.300000,3.000000
115.357593,11.834477,4.254020,5.000000,5.800000,0.000000
98.473648,7.900366,0.353252,2.000000,4.200000,4.000000
165.564408,0.268513,7.502975,1.000000,3.700000,1.000000
90.787131,12.050306,4.570067,1.000000,6.600000,3.000000
124.178325,1.894611,9.305628,0.000000,4.000000,1.000000
63.798865,10.821335,4.616582,5.000000,7.500000,3.000000
94.221219,10.834414,3.278592,0.000000,0.100000,3.000000
60.400409,12.447869,4.957104,5.000000,2.200000,3.000000
121.583032,11.794127,5.458165,1.000000,1.500000,1.000000
124.472177,10.694155,3.368641,0.000000,5.300000,2.000000
66.419841,10.573499,4.472874,0.000000,9.800000,4.000000
104.755032,6.978470,1.134276,5.000000,2.200000,1.000000
58.890118,8.421113,3.027182,5.000000,5.400000,3.000000
70.510190,10.899220,4.437206,0.000000,4.800000,4.000000
106.025026,8.063990,0.514809,1.000000,1.600000,3.000000
105.174613,10.234128,5.386970,0.000000,2.300000,2.000000
81.723663,11.454944,3.920050,5.000000,9.600000,2.000000
75.970077,8.571685,0.994623,0.000000,4.900000,4.000000
103.331846,9.874276,5.113129,3.000000,7.400000,1.000000
50.126827,11.758956,4.177002,4.000000,0.000000,4.000000
113.049526,8.236473,0.739809,3.000000,5.300000,1.000000
145.188483,12.236278,6.066484,2.000000,7.200000,0.000000
128.891651,6.904944,2.511222,5.000000,5.500000,0.000000
78.904817,7.479380,8.343698,1.000000,0.300000,3.000000
80.281865,7.089838,1.029972,2.000000,6.000000,3.000000
104.618203,4.693986,4.217656,0.000000,8.200000,2.000000
155.959154,7.313619,0.272775,2.000000,3.100000,2.000000
48.568479,11.244946,3.685549,5.000000,4.600000,4.000000
128.398191,6.901551,2.161198,1.000000,9.200000,1.000000
80.625544,12.902377,5.752046,2.000000,10.000000,3.000000
99.924766,7.198344,0.953593,2.000000,9.400000,2.000000
123.367554,8.915081,2.419678,1.000000,4.600000,1.000000
67.152377,7.799923,1.539757,4.000000,8.300000,3.000000
131.793398,8.730104,4.289535,1.000000,8.600000,1.000000
55.319249,5.257310,4.903492,2.000000,2.300000,4.000000
104.248583,6.977157,1.090365,0.000000,3.200000,3.000000
122.034788,7.083651,1.482549,0.000000,1.100000,1.000000
175.197278,0.497735,7.968448,0.000000,7.100000,1.000000
57.019025,4.533847,6.137372,5.000000,7.600000,3.000000
79.376849,6.066658,2.461388,4.000000,5.600000,3.000000
97.722143,9.709444,3.494214,0.000000,2.600000,3.000000
87.740592,12.565196,4.989260,2.000000,4.400000,2.000000
112.313315,6.398658,2.561326,2.000000,3.200000,2.000000
137.386310,4.053815,4.863065,0.000000,5.500000,1.000000
122.812678,8.318297,1.351956,5.000000,9.400000,0.000000
100.719301,1.233621,7.049902,1.000000,9.700000,3.000000
116.721987,7.467418,4.238286,0.000000,6.200000,2.000000
99.179148,13.430635,6.263745,3.000000,6.100000,1.000000
134.446580,6.195882,1.421000,1.000000,0.900000,1.000000
105.691530,8.949531,3.545757,0.000000,7.600000,2.000000
88.343729,13.075719,5.587205,5.000000,2.700000,2.000000
174.169021,8.656864,1.077150,0.000000,6.700000,0.000000
124.550077,10.357314,3.525887,1.000000,9.100000,0.000000
105.897232,12.139410,4.562439,3.000000,6.500000,1.000000
75.814614,5.370122,3.836796,4.000000,5.100000,2.000000
68.102826,7.123812,1.895287,5.000000,3.900000,3.000000
131.116601,10.198626,2.899751,1.000000,7.300000,1.000000
133.208598,12.755326,5.768395,4.000000,7.500000,0.000000
85.449244,7.561146,3.143059,3.000000,0.800000,2.000000
120.611475,7.528603,1.265137,2.000000,7.600000,2.000000
145.697649,11.290709,3.716792,0.000000,8.600000,0.000000
61.125616,11.837100,4.890834,2.000000,5.200000,4.000000
69.182902,3.034800,4.768912,1.000000,0.800000,4.000000
87.227541,11.514928,5.126117,3.000000,2.200000,2.000000
161.363891,10.036247,3.015015,0.000000,6.000000,0.000000
57.424604,7.122104,3.182541,2.000000,0.800000,4.000000
77.922865,5.168037,4.356147,3.000000,3.700000,3.000000
133.275978,5.227427,2.526645,3.000000,7.100000,1.000000
95.856562,7.178201,1.038831,1.000000,7.600000,2.000000
98.207919,4.961630,2.959444,4.000000,2.000000,2.000000
138.384730,12.179673,4.596326,4.000000,6.200000,0.000000
120.535959,8.987517,1.410070,1.000000,7.300000,1.000000
138.318579,7.798089,0.268553,3.000000,7.700000,1.000000
59.268358,6.722913,1.181319,3.000000,6.100000,4.000000
51.422261,7.832694,1.510096,4.000000,4.700000,4.000000
88.461728,8.293158,0.801961,3.000000,4.000000,3.000000
176.016011,8.822841,1.275874,1.000000,0.100000,0.000000
74.319296,8.470503,1.045642,1.000000,6.400000,4.000000
108.084592,12.301774,6.351981,2.000000,0.400000,2.000000
136.483721,6.850179,0.854139,5.000000,6.400000,1.000000
117.746341,12.590443,5.915539,2.000000,1.100000,0.000000
69.418340,11.703129,4.128283,0.000000,8.800000,4.000000
129.590337,6.666690,2.156050,0.000000,2.300000,1.000000
